iid,gender,wave,position,order,pid,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,race,imprace,imprelig,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,satis_2,length,numdat_2
543,True,21,20,9,519.0,26.0,2.0,40.0,5.0,30.0,15.0,5.0,5.0,False,,,,,,,6.0,8.0,True,24.0,5.0,4.0,9.0,6.0,1.0,7.0,2.0,5.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,8.0,,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,False,,,,,,,,,,1.0,4.0,3.0,3.0
543,True,21,9,20,520.0,28.0,6.0,25.0,15.0,25.0,15.0,10.0,10.0,False,4.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,True,24.0,5.0,4.0,9.0,6.0,1.0,7.0,2.0,5.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,8.0,,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,False,5.0,9.0,9.0,7.0,8.0,3.0,5.0,4.0,0.0,1.0,4.0,3.0,3.0
543,True,21,8,19,521.0,26.0,2.0,10.0,30.0,20.0,15.0,15.0,10.0,True,7.0,7.0,7.0,8.0,7.0,6.0,7.0,6.0,True,24.0,5.0,4.0,9.0,6.0,1.0,7.0,2.0,5.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,8.0,,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,False,7.0,8.0,8.0,7.0,8.0,5.0,5.0,5.0,0.0,1.0,4.0,3.0,3.0
543,True,21,4,15,522.0,22.0,2.0,10.0,20.0,15.0,20.0,15.0,20.0,False,6.0,7.0,8.0,6.0,7.0,5.0,5.0,3.5,True,24.0,5.0,4.0,9.0,6.0,1.0,7.0,2.0,5.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,8.0,,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,False,7.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,0.0,1.0,4.0,3.0,3.0
543,True,21,5,16,523.0,27.0,4.0,10.0,25.0,20.0,20.0,5.0,20.0,True,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,24.0,5.0,4.0,9.0,6.0,1.0,7.0,2.0,5.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,8.0,,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,1.0,4.0,3.0,3.0
543,True,21,11,22,524.0,25.0,4.0,15.0,20.0,25.0,20.0,10.0,10.0,True,6.0,8.0,8.0,7.0,7.0,7.0,6.0,4.0,True,24.0,5.0,4.0,9.0,6.0,1.0,7.0,2.0,5.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,8.0,,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,False,6.0,9.0,9.0,7.0,9.0,5.0,5.0,4.0,0.0,1.0,4.0,3.0,3.0
543,True,21,17,6,525.0,24.0,2.0,10.0,15.0,30.0,20.0,15.0,10.0,False,7.0,7.0,7.0,6.0,8.0,6.0,6.0,5.0,True,24.0,5.0,4.0,9.0,6.0,1.0,7.0,2.0,5.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,8.0,,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,False,1.0,8.0,8.0,4.0,7.0,1.0,1.0,2.0,0.0,1.0,4.0,3.0,3.0
543,True,21,14,3,526.0,26.0,3.0,10.0,10.0,30.0,20.0,10.0,15.0,False,2.0,6.0,6.0,3.0,7.0,3.0,4.0,1.0,True,24.0,5.0,4.0,9.0,6.0,1.0,7.0,2.0,5.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,8.0,,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,False,4.0,8.0,8.0,7.0,8.0,4.0,4.0,5.0,0.0,1.0,4.0,3.0,3.0
543,True,21,13,2,527.0,24.0,6.0,50.0,20.0,10.0,5.0,10.0,5.0,False,5.0,6.0,8.0,5.0,8.0,2.0,4.0,3.0,True,24.0,5.0,4.0,9.0,6.0,1.0,7.0,2.0,5.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,8.0,,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,False,6.0,8.0,8.0,7.0,8.0,5.0,5.0,5.0,0.0,1.0,4.0,3.0,3.0
543,True,21,19,8,528.0,29.0,3.0,40.0,10.0,30.0,10.0,10.0,,False,1.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,True,24.0,5.0,4.0,9.0,6.0,1.0,7.0,2.0,5.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,8.0,,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,False,5.0,8.0,8.0,5.0,8.0,5.0,2.0,4.0,0.0,1.0,4.0,3.0,3.0
543,True,21,3,14,529.0,22.0,4.0,10.0,25.0,25.0,10.0,10.0,20.0,True,5.0,7.0,6.0,6.0,4.0,5.0,6.0,6.0,True,24.0,5.0,4.0,9.0,6.0,1.0,7.0,2.0,5.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,8.0,,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,False,3.0,8.0,8.0,8.0,8.0,3.0,2.0,6.0,0.0,1.0,4.0,3.0,3.0
543,True,21,2,13,530.0,22.0,4.0,20.0,20.0,10.0,15.0,5.0,30.0,True,6.0,7.0,7.0,8.0,7.0,6.0,7.0,5.0,True,24.0,5.0,4.0,9.0,6.0,1.0,7.0,2.0,5.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,8.0,,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,False,3.0,8.0,8.0,7.0,8.0,3.0,3.0,3.0,0.0,1.0,4.0,3.0,3.0
544,True,21,21,17,509.0,28.0,4.0,10.0,20.0,30.0,10.0,10.0,20.0,True,3.0,7.0,6.0,5.0,5.0,6.0,5.0,2.0,True,23.0,5.0,4.0,3.0,8.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,False,6.0,8.0,7.0,6.0,7.0,5.0,7.0,5.0,0.0,0.0,7.0,1.0,3.0
544,True,21,12,8,510.0,26.0,3.0,25.0,25.0,25.0,12.0,3.0,10.0,False,6.0,7.0,7.0,4.0,7.0,,5.0,5.0,True,23.0,5.0,4.0,3.0,8.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,False,7.0,7.0,7.0,6.0,6.0,5.0,6.0,5.0,0.0,0.0,7.0,1.0,3.0
544,True,21,15,11,511.0,23.0,4.0,20.0,10.0,10.0,30.0,15.0,15.0,True,3.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,True,23.0,5.0,4.0,3.0,8.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,False,8.0,8.0,5.0,7.0,6.0,5.0,7.0,4.0,0.0,0.0,7.0,1.0,3.0
544,True,21,7,3,512.0,,2.0,20.0,20.0,20.0,20.0,5.0,15.0,False,5.0,9.0,9.0,4.0,9.0,3.0,5.0,5.0,True,23.0,5.0,4.0,3.0,8.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,7.0,1.0,3.0
544,True,21,22,18,513.0,23.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,False,5.0,7.0,7.0,7.0,7.0,5.0,2.0,2.0,True,23.0,5.0,4.0,3.0,8.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,True,6.0,7.0,7.0,9.0,8.0,6.0,7.0,4.0,0.0,0.0,7.0,1.0,3.0
544,True,21,16,12,514.0,23.0,2.0,20.0,20.0,20.0,15.0,5.0,20.0,False,7.0,8.0,9.0,7.0,4.0,4.0,6.0,4.0,True,23.0,5.0,4.0,3.0,8.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,True,6.0,7.0,7.0,9.0,7.0,8.0,7.0,5.0,0.0,0.0,7.0,1.0,3.0
544,True,21,10,6,515.0,23.0,2.0,20.0,20.0,20.0,15.0,10.0,15.0,False,5.0,5.0,7.0,8.0,7.0,4.0,5.0,3.0,True,23.0,5.0,4.0,3.0,8.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,False,8.0,2.0,4.0,5.0,5.0,4.0,5.0,2.0,0.0,0.0,7.0,1.0,3.0
544,True,21,18,14,516.0,27.0,4.0,58.0,5.0,8.0,10.0,7.0,12.0,False,5.0,7.0,6.0,7.0,6.0,6.0,4.0,4.0,True,23.0,5.0,4.0,3.0,8.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,False,6.0,4.0,5.0,5.0,4.0,4.0,4.0,2.0,0.0,0.0,7.0,1.0,3.0
544,True,21,1,19,517.0,30.0,3.0,15.0,20.0,20.0,20.0,5.0,10.0,False,,,,,,,,,True,23.0,5.0,4.0,3.0,8.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,False,,,,,,,,,,0.0,7.0,1.0,3.0
544,True,21,6,2,518.0,23.0,2.0,20.0,25.0,25.0,30.0,5.0,5.0,False,5.0,8.0,8.0,7.0,4.0,2.0,4.0,6.0,True,23.0,5.0,4.0,3.0,8.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,False,7.0,7.0,6.0,6.0,6.0,5.0,6.0,3.0,0.0,0.0,7.0,1.0,3.0
544,True,21,20,16,519.0,26.0,2.0,40.0,5.0,30.0,15.0,5.0,5.0,False,4.0,4.0,7.0,6.0,5.0,1.0,6.0,8.0,True,23.0,5.0,4.0,3.0,8.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,False,6.0,8.0,7.0,7.0,7.0,6.0,7.0,5.0,0.0,0.0,7.0,1.0,3.0
544,True,21,9,5,520.0,28.0,6.0,25.0,15.0,25.0,15.0,10.0,10.0,True,5.0,8.0,7.0,5.0,5.0,7.0,6.0,5.0,True,23.0,5.0,4.0,3.0,8.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,False,7.0,9.0,7.0,8.0,6.0,7.0,6.0,4.0,0.0,0.0,7.0,1.0,3.0
544,True,21,8,4,521.0,26.0,2.0,10.0,30.0,20.0,15.0,15.0,10.0,False,,,,,,,,,True,23.0,5.0,4.0,3.0,8.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,True,6.0,7.0,8.0,7.0,7.0,6.0,6.0,5.0,0.0,0.0,7.0,1.0,3.0
544,True,21,4,22,522.0,22.0,2.0,10.0,20.0,15.0,20.0,15.0,20.0,True,5.0,8.0,8.0,8.0,,8.0,7.0,6.0,True,23.0,5.0,4.0,3.0,8.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,True,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,7.0,1.0,3.0
544,True,21,5,1,523.0,27.0,4.0,10.0,25.0,20.0,20.0,5.0,20.0,True,5.0,6.0,5.0,5.0,5.0,6.0,7.0,5.0,True,23.0,5.0,4.0,3.0,8.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,True,5.0,8.0,7.0,7.0,6.0,6.0,7.0,8.0,1.0,0.0,7.0,1.0,3.0
544,True,21,11,7,524.0,25.0,4.0,15.0,20.0,25.0,20.0,10.0,10.0,True,6.0,9.0,8.0,8.0,7.0,6.0,7.0,3.0,True,23.0,5.0,4.0,3.0,8.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,False,6.0,8.0,7.0,7.0,6.0,6.0,7.0,5.0,0.0,0.0,7.0,1.0,3.0
544,True,21,17,13,525.0,24.0,2.0,10.0,15.0,30.0,20.0,15.0,10.0,False,6.0,7.0,7.0,6.0,8.0,6.0,7.0,5.0,True,23.0,5.0,4.0,3.0,8.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,False,6.0,7.0,7.0,6.0,7.0,6.0,6.0,4.0,0.0,0.0,7.0,1.0,3.0
544,True,21,14,10,526.0,26.0,3.0,10.0,10.0,30.0,20.0,10.0,15.0,False,5.0,2.0,6.0,3.0,2.0,3.0,4.0,2.0,True,23.0,5.0,4.0,3.0,8.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,False,6.0,7.0,6.0,4.0,6.0,4.0,5.0,3.0,0.0,0.0,7.0,1.0,3.0
544,True,21,13,9,527.0,24.0,6.0,50.0,20.0,10.0,5.0,10.0,5.0,False,5.0,4.0,8.0,5.0,9.0,2.0,5.0,2.0,True,23.0,5.0,4.0,3.0,8.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,0.0,7.0,1.0,3.0
544,True,21,19,15,528.0,29.0,3.0,40.0,10.0,30.0,10.0,10.0,,False,2.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,True,23.0,5.0,4.0,3.0,8.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,False,6.0,6.0,7.0,8.0,7.0,5.0,6.0,4.0,0.0,0.0,7.0,1.0,3.0
544,True,21,3,21,529.0,22.0,4.0,10.0,25.0,25.0,10.0,10.0,20.0,True,4.0,6.0,5.0,5.0,5.0,,6.0,5.0,True,23.0,5.0,4.0,3.0,8.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,False,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,0.0,0.0,7.0,1.0,3.0
544,True,21,2,20,530.0,22.0,4.0,20.0,20.0,10.0,15.0,5.0,30.0,True,7.0,8.0,7.0,7.0,7.0,6.0,6.0,4.0,True,23.0,5.0,4.0,3.0,8.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,True,7.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,0.0,0.0,7.0,1.0,3.0
545,True,21,21,3,509.0,28.0,4.0,10.0,20.0,30.0,10.0,10.0,20.0,True,7.0,5.0,6.0,5.0,5.0,6.0,6.0,3.0,True,24.0,5.0,2.0,7.0,1.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,False,4.0,8.0,7.0,5.0,8.0,2.0,7.0,2.0,0.0,,4.0,3.0,3.0
545,True,21,12,16,510.0,26.0,3.0,25.0,25.0,25.0,12.0,3.0,10.0,False,,,,,,,,,True,24.0,5.0,2.0,7.0,1.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,False,,,,,,,,,,,4.0,3.0,3.0
545,True,21,15,19,511.0,23.0,4.0,20.0,10.0,10.0,30.0,15.0,15.0,False,,,,,,,,,True,24.0,5.0,2.0,7.0,1.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,False,,,,,,,,,,,4.0,3.0,3.0
545,True,21,7,11,512.0,,2.0,20.0,20.0,20.0,20.0,5.0,15.0,False,7.0,8.0,8.0,8.0,7.0,6.0,7.0,7.0,True,24.0,5.0,2.0,7.0,1.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,False,6.0,5.0,6.0,8.0,5.0,1.0,5.0,7.0,0.0,,4.0,3.0,3.0
545,True,21,22,4,513.0,23.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,False,7.0,6.0,7.0,5.0,5.0,5.0,6.0,5.0,True,24.0,5.0,2.0,7.0,1.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,False,8.0,4.0,5.0,8.0,7.0,2.0,5.0,8.0,0.0,,4.0,3.0,3.0
545,True,21,16,20,514.0,23.0,2.0,20.0,20.0,20.0,15.0,5.0,20.0,False,,,,,,,,,True,24.0,5.0,2.0,7.0,1.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,False,,,,,,,,,,,4.0,3.0,3.0
545,True,21,10,14,515.0,23.0,2.0,20.0,20.0,20.0,15.0,10.0,15.0,False,,,,,,,,,True,24.0,5.0,2.0,7.0,1.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,False,,,,,,,,,,,4.0,3.0,3.0
545,True,21,18,22,516.0,27.0,4.0,58.0,5.0,8.0,10.0,7.0,12.0,False,,,,,,,,,True,24.0,5.0,2.0,7.0,1.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,False,,,,,,,,,,,4.0,3.0,3.0
545,True,21,1,5,517.0,30.0,3.0,15.0,20.0,20.0,20.0,5.0,10.0,False,5.0,5.0,5.0,4.0,3.0,3.0,4.0,6.0,True,24.0,5.0,2.0,7.0,1.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,False,8.0,8.0,7.0,6.0,7.0,2.0,7.0,7.0,0.0,,4.0,3.0,3.0
545,True,21,6,10,518.0,23.0,2.0,20.0,25.0,25.0,30.0,5.0,5.0,False,7.0,7.0,4.0,6.0,5.0,1.0,5.0,5.0,True,24.0,5.0,2.0,7.0,1.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,True,8.0,6.0,6.0,9.0,8.0,4.0,8.0,7.0,0.0,,4.0,3.0,3.0
545,True,21,20,2,519.0,26.0,2.0,40.0,5.0,30.0,15.0,5.0,5.0,False,6.0,7.0,7.0,6.0,7.0,5.0,6.0,8.0,True,24.0,5.0,2.0,7.0,1.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,False,8.0,10.0,9.0,6.0,9.0,5.0,8.0,1.0,0.0,,4.0,3.0,3.0
545,True,21,9,13,520.0,28.0,6.0,25.0,15.0,25.0,15.0,10.0,10.0,True,4.0,6.0,6.0,7.0,5.0,5.0,7.0,4.0,True,24.0,5.0,2.0,7.0,1.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,False,4.0,5.0,8.0,6.0,8.0,1.0,5.0,5.0,0.0,,4.0,3.0,3.0
545,True,21,8,12,521.0,26.0,2.0,10.0,30.0,20.0,15.0,15.0,10.0,True,8.0,8.0,7.0,8.0,6.0,6.0,8.0,4.0,True,24.0,5.0,2.0,7.0,1.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,True,7.0,7.0,7.0,7.0,7.0,5.0,7.0,,0.0,,4.0,3.0,3.0
545,True,21,4,8,522.0,22.0,2.0,10.0,20.0,15.0,20.0,15.0,20.0,True,10.0,8.0,8.0,8.0,9.0,7.0,8.0,6.0,True,24.0,5.0,2.0,7.0,1.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,True,7.0,7.0,7.0,7.0,7.0,4.0,7.0,5.0,1.0,,4.0,3.0,3.0
